episode_id,combo_id,n_ood_dims,split,length_lo,length_hi,angle_lo,angle_hi,gravity_lo,gravity_hi,damping_lo,damping_hi,angvel_lo,angvel_hi
264,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
265,88,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.3383,0.5,-1.02,1.02
266,212,2,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.1717,0.3383,1.02,3.0
267,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
268,191,2,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
269,223,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
270,14,2,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,1.02,3.0
271,111,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,-3.0,-1.02
272,226,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.01,0.1717,-1.02,1.02
273,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
274,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
275,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
276,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
277,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
278,232,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.3383,0.5,-1.02,1.02
279,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
280,167,3,far_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
281,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
282,78,1,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
283,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
284,126,1,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
285,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
286,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
287,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
288,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
289,162,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.01,0.1717,-3.0,-1.02
290,185,2,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.1717,0.3383,1.02,3.0
291,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
292,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
293,30,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,-3.0,-1.02
294,139,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
295,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
296,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
297,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
298,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
299,107,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.3383,0.5,1.02,3.0
300,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
301,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
302,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
303,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
304,211,1,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
305,122,3,far_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
306,221,4,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
307,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
308,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
309,49,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
310,139,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
311,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
312,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
313,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
314,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
315,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
316,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
317,44,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,1.02,3.0
318,94,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.1717,0.3383,-1.02,1.02
319,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
320,41,2,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
321,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
322,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
323,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
324,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
325,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
326,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
327,50,2,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,1.02,3.0
328,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
329,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
330,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
331,130,2,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
332,216,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,-3.0,-1.02
333,152,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.3383,0.5,1.02,3.0
334,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
335,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
336,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
337,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
338,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
339,194,3,far_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
340,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
341,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
342,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
343,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
344,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
345,82,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
346,129,2,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.1717,0.3383,-3.0,-1.02
347,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
348,101,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.01,0.1717,1.02,3.0
349,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
350,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
351,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
352,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
353,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
354,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
355,156,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,-3.0,-1.02
356,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
357,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
358,1,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
359,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
360,127,1,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
361,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
362,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
363,82,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
364,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
365,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
366,184,1,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
367,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
368,138,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
369,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
370,110,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
371,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
372,143,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
373,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
374,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
375,148,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
376,17,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
377,107,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.3383,0.5,1.02,3.0
378,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
379,148,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
380,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
381,104,3,far_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,1.02,3.0
382,219,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
383,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
384,32,3,far_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
385,216,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,-3.0,-1.02
386,203,2,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
387,1,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
388,167,3,far_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
389,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
390,230,3,far_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
391,84,3,far_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.1717,0.3383,-3.0,-1.02
392,217,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
393,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
394,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
395,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
396,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
397,6,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.3383,0.5,-3.0,-1.02
398,143,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
399,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
400,229,2,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
401,87,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.3383,0.5,-3.0,-1.02
402,221,4,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
403,124,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
404,55,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
405,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
406,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
407,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
408,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
409,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
410,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
411,8,2,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.3383,0.5,1.02,3.0
412,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
413,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
414,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
415,130,2,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
416,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
417,146,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,1.02,3.0
418,160,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.3383,0.5,-1.02,1.02
419,190,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
420,222,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
421,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
422,21,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.1717,0.3383,-3.0,-1.02
423,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
424,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
425,138,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
426,103,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
427,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
428,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
429,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
430,85,3,far_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.1717,0.3383,-1.02,1.02
431,117,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
432,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
433,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
434,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
435,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
436,17,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
437,152,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.3383,0.5,1.02,3.0
438,21,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.1717,0.3383,-3.0,-1.02
439,156,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,-3.0,-1.02
440,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
441,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
442,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
443,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
444,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
445,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
446,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
447,49,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
448,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
449,123,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
450,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
451,211,1,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
452,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
453,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
454,63,1,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
455,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
456,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
457,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
458,41,2,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
459,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
460,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
461,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
462,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
463,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
464,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
465,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
466,77,3,far_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
467,47,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,1.02,3.0
468,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
469,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
470,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
471,233,2,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.3383,0.5,1.02,3.0
472,138,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
473,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
474,60,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
475,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
476,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
477,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
478,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
479,102,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,-3.0,-1.02
480,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
481,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
482,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
483,217,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
484,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
485,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
486,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
487,38,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,1.02,3.0
488,118,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
489,1,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
490,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
491,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
492,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
493,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
494,68,3,far_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
495,57,3,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
496,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
497,29,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
498,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
499,74,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
500,81,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,-3.0,-1.02
501,230,3,far_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
502,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
503,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
504,224,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
505,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
506,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
507,105,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
508,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
509,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
510,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
511,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
512,200,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,1.02,3.0
513,152,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.3383,0.5,1.02,3.0
514,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
515,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
516,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
517,191,2,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
518,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
519,203,2,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
520,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
521,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
522,0,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.01,0.1717,-3.0,-1.02
523,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
524,122,3,far_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
525,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
526,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
527,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
528,157,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,-1.02,1.02
529,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
